objectID,color_eligible,color_analysis_status,primary_image_url,bw_grayscale_ratio,top_color_hex,dominant_colors_hex,dominant_colors_share,color_group_id,color_group_label,no_bg_image_path,no_bg_image_exists,dominant_color_foreground_pixels
5850,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/DP264248.jpg,0.31450800,#d4d5d2,"[""#d4d5d2"", ""#d2d2cd"", ""#cacbc5"", ""#c3c3bd"", ""#cdcdca"", ""#dcddda"", ""#fdfcfc"", ""#c4c5c2""]","[0.047045, 0.046605, 0.046345, 0.04553, 0.03974, 0.037175, 0.034915, 0.034275]",7,gray,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/5850_no_bg.png,True,275271
5853,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/DP207856.jpg,0.69470800,#fdfdfd,"[""#fdfdfd"", ""#e3e4e3"", ""#9c9b9b"", ""#b4b4b3"", ""#dbdcdb"", ""#ebeceb"", ""#c3c4c3"", ""#d3d4d3""]","[0.016605, 0.009405, 0.008665, 0.00736, 0.006745, 0.00641, 0.006215, 0.006205]",7,gray,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/5853_no_bg.png,True,406362
5860,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/ADA3840.jpg,0.03643600,#e4e3e4,"[""#e4e3e4"", ""#ecebec"", ""#dcdbdc"", ""#f4f3f3"", ""#fdfcfc"", ""#d4d3d4"", ""#cccbcc"", ""#c4c3c4""]","[0.067255, 0.06624, 0.05883, 0.055745, 0.043405, 0.04328, 0.0342, 0.025645]",0,red,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/5860_no_bg.png,True,351483
7740,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/DP266324.jpg,0.01640800,#cbc4bb,"[""#cbc4bb"", ""#c4bcb3"", ""#d3ccc4"", ""#bcb4ab"", ""#dad4cc"", ""#c3baad"", ""#bcb2a4"", ""#cac1b5""]","[0.047085, 0.037955, 0.037305, 0.02418, 0.02393, 0.022945, 0.02034, 0.020205]",9,white,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/7740_no_bg.png,True,230000
7742,False,bw_original,https://images.metmuseum.org/CRDImages/ad/original/140904.jpg,1.00000000,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/7742_no_bg.png,False,
8048,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/DP265353.jpg,0.39985200,#bbab9c,"[""#bbab9c"", ""#b3a394"", ""#c3b2a4"", ""#ab9b8c"", ""#a39384"", ""#cbbaac"", ""#9b8a7d"", ""#938275""]","[0.04619, 0.045845, 0.04173, 0.038895, 0.034715, 0.030925, 0.023765, 0.02336]",6,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/8048_no_bg.png,True,235311
8681,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/DT2096.jpg,0.12044000,#b5b2ad,"[""#b5b2ad"", ""#b2adaa"", ""#bcb9b5"", ""#c5c4c2"", ""#ada9a5"", ""#bab6b2"", ""#9b948c"", ""#aba6a1""]","[0.035325, 0.032075, 0.0302, 0.028535, 0.028375, 0.027645, 0.027115, 0.0248]",9,white,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/8681_no_bg.png,True,303062
9179,False,bw_original,https://images.metmuseum.org/CRDImages/es/original/190416.jpg,1.00000000,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/9179_no_bg.png,False,
9180,False,bw_original,https://images.metmuseum.org/CRDImages/es/original/190417.jpg,1.00000000,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/9180_no_bg.png,False,
9199,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/DP248964.jpg,0.55295600,#fefefe,"[""#fefefe"", ""#847c63"", ""#7c745b"", ""#736c54"", ""#8b836b"", ""#847a5c"", ""#8c8264"", ""#6b634c""]","[0.021345, 0.013995, 0.01043, 0.01021, 0.00981, 0.009585, 0.008905, 0.00795]",8,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/9199_no_bg.png,True,402917
9202,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/DP265271.jpg,0.46781200,#e4dcdb,"[""#e4dcdb"", ""#ebe4e3"", ""#847a74"", ""#dcd4d3"", ""#c5bcba"", ""#ccc3c2"", ""#bdb4b2"", ""#d4cccb""]","[0.031365, 0.031305, 0.030975, 0.02723, 0.02649, 0.023665, 0.02268, 0.02225]",0,red,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/9202_no_bg.png,True,203401
9214,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/DP259091.jpg,0.12631200,#140d0a,"[""#140d0a"", ""#1d1411"", ""#1a110e"", ""#0c0a05"", ""#1a0e0c"", ""#15110c"", ""#221513"", ""#0a0603""]","[0.104305, 0.086845, 0.072095, 0.069465, 0.04734, 0.04112, 0.03759, 0.034045]",5,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/9214_no_bg.png,True,320492
9242,False,bw_original,https://images.metmuseum.org/CRDImages/ad/original/140766.jpg,1.00000000,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/9242_no_bg.png,False,
9246,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/DP266319.jpg,0.02813600,#ccbcac,"[""#ccbcac"", ""#d3c4b3"", ""#c4b4a3"", ""#dbccbc"", ""#e2d4c4"", ""#bcac9b"", ""#fefdfd"", ""#b4a493""]","[0.0344, 0.03366, 0.030935, 0.029705, 0.027175, 0.026985, 0.025745, 0.020195]",9,white,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/9246_no_bg.png,True,237944
9248,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/DP265256.jpg,0.31577600,#5d544c,"[""#5d544c"", ""#635a54"", ""#6c635c"", ""#746a63"", ""#8c827c"", ""#837b73"", ""#7c726b"", ""#544b43""]","[0.029745, 0.02894, 0.02243, 0.02102, 0.020635, 0.01792, 0.01688, 0.0166]",5,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/9248_no_bg.png,True,226890
9257,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/DP265254.jpg,0.33496400,#9b8c83,"[""#9b8c83"", ""#73655c"", ""#fdfdfd"", ""#b3a49c"", ""#ab9c94"", ""#a3958c"", ""#c4bab4"", ""#93847c""]","[0.01699, 0.016785, 0.01659, 0.01617, 0.01536, 0.014465, 0.01429, 0.014045]",6,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/9257_no_bg.png,True,218847
9284,False,bw_original,https://images.metmuseum.org/CRDImages/ad/original/140930.jpg,1.00000000,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/9284_no_bg.png,False,
9286,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/DP262010.jpg,0.02174000,#cbe5db,"[""#cbe5db"", ""#fdfefd"", ""#acc4bb"", ""#a3bcb4"", ""#a4c2bb"", ""#5c6b64"", ""#839b94"", ""#b3ccc3""]","[0.014975, 0.014175, 0.012495, 0.011235, 0.011, 0.01099, 0.010505, 0.00994]",1,gray,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/9286_no_bg.png,True,214207
9336,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/DP358620.jpg,0.62976000,#444b34,"[""#444b34"", ""#3c432c"", ""#4c533b"", ""#343b24"", ""#353b2b"", ""#2d3323"", ""#545b43"", ""#3d4432""]","[0.0908, 0.08493, 0.05894, 0.05542, 0.04345, 0.03235, 0.03123, 0.028295]",3,yellow,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/9336_no_bg.png,True,232594
9353,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/ADA6046.jpg,0.00017600,#fefdfd,"[""#fefdfd"", ""#ab834c"", ""#a37b44"", ""#edeceb"", ""#9c7542"", ""#b38b53"", ""#a47c4a"", ""#9b733d""]","[0.0278, 0.02362, 0.02017, 0.015705, 0.013705, 0.012565, 0.01253, 0.0122]",8,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/9353_no_bg.png,True,312292
9367,True,eligible,https://images.metmuseum.org/CRDImages/ma/original/DP252074.jpg,0.74248000,#fefefe,"[""#fefefe"", ""#240b0a"", ""#230504"", ""#2b130c"", ""#1c1412"", ""#33140c"", ""#231513"", ""#231c1a""]","[0.016755, 0.015055, 0.0126, 0.011875, 0.01096, 0.01016, 0.00978, 0.009145]",0,red,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/9367_no_bg.png,True,396326
9386,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/DP146221.jpg,0.60157200,#9d9c9a,"[""#9d9c9a"", ""#bcbab5"", ""#cccac4"", ""#c4c2bc"", ""#d4d2cc"", ""#8d8d8b"", ""#b6b5b2"", ""#959492""]","[0.034965, 0.034195, 0.033675, 0.03306, 0.031695, 0.02955, 0.02931, 0.029025]",6,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/9386_no_bg.png,True,217896
9506,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/DP-20320-005.jpg,0.02223600,#c3bdaa,"[""#c3bdaa"", ""#e2ddcb"", ""#bbb5a2"", ""#cbc5b2"", ""#dbd5c3"", ""#d3cdbb"", ""#c2bba5"", ""#fefefe""]","[0.042585, 0.03686, 0.036135, 0.036025, 0.03247, 0.029125, 0.027615, 0.025725]",9,white,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/9506_no_bg.png,True,219950
9579,False,bw_original,https://images.metmuseum.org/CRDImages/ad/original/140765.jpg,1.00000000,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/9579_no_bg.png,False,
9582,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/DP262505.jpg,0.81167200,#8b8c8b,"[""#8b8c8b"", ""#838383"", ""#939393"", ""#9b9b9b"", ""#7c7c7c"", ""#747473"", ""#6c6c6c"", ""#646463""]","[0.06640858, 0.06557207, 0.0629523, 0.04345317, 0.04164397, 0.03759759, 0.03531502, 0.03146967]",6,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/9582_no_bg.png,True,154212
9584,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/DP262503.jpg,0.57565600,#9b9b9b,"[""#9b9b9b"", ""#949494"", ""#8c8c8b"", ""#838383"", ""#7c7c7b"", ""#747473"", ""#a3a4a3"", ""#6c6c6c""]","[0.07230702, 0.06766703, 0.06527092, 0.05050371, 0.03899972, 0.03644475, 0.03475688, 0.03336687]",6,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/9584_no_bg.png,True,151078
9752,False,bw_original,https://images.metmuseum.org/CRDImages/ad/original/136399.jpg,1.00000000,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/9752_no_bg.png,False,
13455,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/DP208426.jpg,0.63470800,#fdfdfd,"[""#fdfdfd"", ""#a4a294"", ""#cbcac4"", ""#a4a49b"", ""#c4c3bb"", ""#bcbcb3"", ""#9d9b8c"", ""#b4b4ab""]","[0.03159998, 0.02145982, 0.01874585, 0.01781256, 0.01703387, 0.0168392, 0.01464627, 0.01461764]",9,white,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/13455_no_bg.png,True,174652
14371,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/ADA6043.jpg,0.01463600,#e2dddc,"[""#e2dddc"", ""#e5e3e3"", ""#dedada"", ""#fdfdfd"", ""#dad5d4"", ""#ebebeb"", ""#d3cdcb"", ""#e4e1de""]","[0.049075, 0.035955, 0.02609, 0.024185, 0.022775, 0.01903, 0.01515, 0.0139]",0,red,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/14371_no_bg.png,True,217059
14828,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/DT3673.jpg,0.00240400,#fdfdfd,"[""#fdfdfd"", ""#442c3b"", ""#432b34"", ""#4c3343"", ""#3c2b34"", ""#4b2c3c"", ""#44333c"", ""#443343""]","[0.01382, 0.005125, 0.003645, 0.003245, 0.00317, 0.003125, 0.003125, 0.003045]",0,red,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/14828_no_bg.png,True,252800
15595,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/DP229746.jpg,0.57592400,#336c93,"[""#336c93"", ""#2b658b"", ""#1c5373"", ""#245b7c"", ""#144c6b"", ""#14435c"", ""#fdfefe"", ""#0b344b""]","[0.026865, 0.024595, 0.02289, 0.020455, 0.020315, 0.01806, 0.017875, 0.017465]",4,blue,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/15595_no_bg.png,True,245108
16298,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/DP219512.jpg,0.73894400,#bcbcbb,"[""#bcbcbb"", ""#c4c4c3"", ""#cccccb"", ""#b4b4b3"", ""#d3d3d3"", ""#acacac"", ""#848382"", ""#7d7c7b""]","[0.074725, 0.072665, 0.0715, 0.057925, 0.049625, 0.044105, 0.038025, 0.034965]",9,white,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/16298_no_bg.png,True,307353
16544,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/DT4341.jpg,0.07980000,#3b3d33,"[""#3b3d33"", ""#33352b"", ""#343b33"", ""#3b3a2d"", ""#3c433b"", ""#434235"", ""#43453b"", ""#2d342c""]","[0.0693311, 0.06186626, 0.05254745, 0.04253815, 0.04167913, 0.03352381, 0.03218633, 0.03105546]",3,yellow,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/16544_no_bg.png,True,183929
17732,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/DP212930.jpg,0.55818000,#cbc4b4,"[""#cbc4b4"", ""#fefdfd"", ""#c3bcac"", ""#b4ad9b"", ""#bab29c"", ""#bbb4a3"", ""#d3ccbc"", ""#b3ab94""]","[0.032365, 0.02749, 0.0251, 0.022535, 0.019975, 0.01968, 0.019095, 0.018045]",9,white,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/17732_no_bg.png,True,213741
18861,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/DP207891.jpg,0.91105200,#cccccc,"[""#cccccc"", ""#c4c4c3"", ""#b4b4b4"", ""#bcbcbc"", ""#acabab"", ""#a4a4a3"", ""#9c9c9b"", ""#fdfdfd""]","[0.099055, 0.06675, 0.04772, 0.046625, 0.036045, 0.033545, 0.032345, 0.026635]",9,white,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/18861_no_bg.png,True,303059
19001,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/DP124704.jpg,0.70251600,#f5f2eb,"[""#f5f2eb"", ""#edeae4"", ""#e5e2dc"", ""#f1ede5"", ""#f2eee9"", ""#fefefc"", ""#eae6e1"", ""#eae5dd""]","[0.07193, 0.0699, 0.041985, 0.03381, 0.03098, 0.02898, 0.023505, 0.02157]",9,white,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/19001_no_bg.png,True,310353
19071,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/DP134996.jpg,0.68004400,#d4c4b4,"[""#d4c4b4"", ""#fdfdfd"", ""#ccbcab"", ""#f4eadc"", ""#d4c3ac"", ""#ccbba4"", ""#ebddcb"", ""#e3d3bc""]","[0.02275, 0.02067, 0.01836, 0.01271, 0.012545, 0.012515, 0.011265, 0.01089]",9,white,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/19071_no_bg.png,True,213367
19827,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/022-mark.jpg,0.12676800,#b4b4b2,"[""#b4b4b2"", ""#b3b2ad"", ""#abaaa5"", ""#adacab"", ""#bbbab5"", ""#a4a29c"", ""#9c9b94"", ""#bcbcba""]","[0.04817, 0.0449, 0.041785, 0.041625, 0.040415, 0.038225, 0.03811, 0.03603]",9,white,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/19827_no_bg.png,True,350895
20076,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/L.2009.22.199.jpg,0.07359200,#fefefe,"[""#fefefe"", ""#8b3c3b"", ""#340204"", ""#9b4443"", ""#833433"", ""#843c3b"", ""#a44c4b"", ""#934443""]","[0.02328984, 0.00615688, 0.0061091, 0.00580454, 0.00539847, 0.00509391, 0.00496253, 0.00483712]",0,red,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/20076_no_bg.png,True,167455
20637,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/DP253080.jpg,0.00804000,#c4bdb3,"[""#c4bdb3"", ""#caccbc"", ""#c4c4b4"", ""#bcbbac"", ""#fdfdfd"", ""#cac4bb"", ""#cccdc2"", ""#c2bbae""]","[0.084775, 0.054615, 0.04211, 0.03347, 0.03069, 0.02716, 0.023575, 0.017175]",9,white,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/20637_no_bg.png,True,367490
20730,True,eligible,https://images.metmuseum.org/CRDImages/ad/original/DP253330.jpg,0.75793600,#b5b5b2,"[""#b5b5b2"", ""#d5d5d2"", ""#adadab"", ""#bcbdba"", ""#dcdcda"", ""#cdcdca"", ""#c5c5c2"", ""#b9bab6""]","[0.053075, 0.050095, 0.043435, 0.04324, 0.042525, 0.041945, 0.040105, 0.032675]",7,gray,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/20730_no_bg.png,True,200308
36446,True,eligible,https://images.metmuseum.org/CRDImages/as/original/1992_297_2.jpg,0.00720400,#23231c,"[""#23231c"", ""#1c1c1a"", ""#1b1b15"", ""#141413"", ""#2b2b24"", ""#fefefe"", ""#242422"", ""#0c0c0b""]","[0.042985, 0.033355, 0.03262, 0.02412, 0.02364, 0.01952, 0.018485, 0.015185]",3,yellow,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/36446_no_bg.png,True,286139
36452,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DT3702.jpg,0.73572000,#948a7c,"[""#948a7c"", ""#8b8274"", ""#8c857b"", ""#948c82"", ""#9c9283"", ""#847c6c"", ""#9b8d7b"", ""#847d73""]","[0.029155, 0.02911, 0.027105, 0.01991, 0.01866, 0.0168, 0.01405, 0.01367]",6,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/36452_no_bg.png,True,251781
36454,True,eligible,https://images.metmuseum.org/CRDImages/as/original/1994_286.JPG,0.67114400,#838383,"[""#838383"", ""#8b8b8b"", ""#7c7c7c"", ""#939393"", ""#747474"", ""#9c9b9b"", ""#6c6c6c"", ""#a4a2a3""]","[0.09059, 0.071595, 0.069085, 0.059225, 0.051295, 0.044815, 0.04187, 0.033765]",6,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/36454_no_bg.png,True,408012
37398,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/1991_423_1.JPG,1.00000000,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37398_no_bg.png,False,
37404,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP102593.jpg,0.51557600,#82827c,"[""#82827c"", ""#8b8b84"", ""#7b7b74"", ""#73736c"", ""#6b6b64"", ""#848582"", ""#93938c"", ""#63635c""]","[0.03106, 0.02848, 0.02843, 0.02791, 0.026475, 0.025835, 0.02504, 0.023305]",7,gray,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37404_no_bg.png,True,236612
37407,True,eligible,https://images.metmuseum.org/CRDImages/as/original/h1_1987.424.4.2.jpg,0.37590400,#fdfdfd,"[""#fdfdfd"", ""#7c5c4b"", ""#7a5543"", ""#755343"", ""#826453"", ""#7c5946"", ""#ac9b83"", ""#846c5b""]","[0.016095, 0.01365, 0.01152, 0.01032, 0.00988, 0.007655, 0.00754, 0.007155]",8,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37407_no_bg.png,True,210478
37425,True,eligible,https://images.metmuseum.org/CRDImages/as/original/1988_224_1_O1.jpg,0.00079200,#947b4c,"[""#947b4c"", ""#9c8254"", ""#6b2c14"", ""#fdfefd"", ""#8c7344"", ""#642b13"", ""#9b7d53"", ""#93754b""]","[0.01665, 0.01519, 0.01501, 0.013505, 0.012335, 0.01231, 0.012, 0.011735]",6,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37425_no_bg.png,True,397827
37431,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/1986_506_1_264829.jpg,1.00000000,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37431_no_bg.png,False,
37432,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/1986_506_5.JPG,1.00000000,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37432_no_bg.png,False,
37433,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/1986_506_6.JPG,1.00000000,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37433_no_bg.png,False,
37434,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/264795_botl.jpg,1.00000000,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37434_no_bg.png,False,
37435,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/1986_506_2.JPG,1.00000000,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37435_no_bg.png,False,
37436,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/1986_506_3ab_O1.jpg,1.00000000,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37436_no_bg.png,False,
37438,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/1984_498_2_237966.jpg,1.00000000,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37438_no_bg.png,False,
37439,True,eligible,https://images.metmuseum.org/CRDImages/as/original/1986_506_10ab.jpg,0.01100400,#1b1d2b,"[""#1b1d2b"", ""#141a24"", ""#13141c"", ""#232433"", ""#0c131c"", ""#1c2333"", ""#1c222d"", ""#1a1b24""]","[0.02829, 0.025565, 0.02462, 0.023085, 0.02301, 0.02264, 0.02114, 0.020135]",4,blue,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37439_no_bg.png,True,306617
37442,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/1986_506_4ab_O1.jpg,1.00000000,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37442_no_bg.png,False,
37443,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/1989_354_O1.jpg,1.00000000,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37443_no_bg.png,False,
37449,True,eligible,https://images.metmuseum.org/CRDImages/as/original/1986_299ab.jpg,0.00011200,#9c835c,"[""#9c835c"", ""#a48a64"", ""#836a44"", ""#947b53"", ""#8b734c"", ""#836c4b"", ""#7c6444"", ""#ac926c""]","[0.02506, 0.02494, 0.02028, 0.018255, 0.01756, 0.01713, 0.016455, 0.015385]",6,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37449_no_bg.png,True,324093
37450,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-14609-017.jpg,0.79404400,#fdfdfd,"[""#fdfdfd"", ""#53544c"", ""#f4f4f3"", ""#83847c"", ""#a3a49b"", ""#ececeb"", ""#8b8c83"", ""#5b5b54""]","[0.02074164, 0.0086295, 0.00789056, 0.00781988, 0.00721588, 0.00718375, 0.00708094, 0.00673396]",8,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37450_no_bg.png,True,155629
37454,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/1987_420_1ab_250993.jpg,1.00000000,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37454_no_bg.png,False,
37455,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/1987_420_2_250994.jpg,1.00000000,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37455_no_bg.png,False,
37457,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/1986_505_1_243160.jpg,1.00000000,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37457_no_bg.png,False,
37458,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/1987_420_3.JPG,1.00000000,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37458_no_bg.png,False,
37475,True,eligible,https://images.metmuseum.org/CRDImages/as/original/1989_238_17ab.jpg,0.00022400,#ab9c83,"[""#ab9c83"", ""#a3947b"", ""#9c8c73"", ""#94846b"", ""#b4a48b"", ""#bcac93"", ""#c3b49b"", ""#ccbca3""]","[0.01724, 0.0162, 0.014985, 0.01443, 0.01432, 0.014305, 0.0138, 0.012435]",6,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37475_no_bg.png,True,331787
37476,True,eligible,https://images.metmuseum.org/CRDImages/as/original/1989_238_18ab.jpg,0.00008000,#433324,"[""#433324"", ""#634c33"", ""#3b2d22"", ""#5b442c"", ""#54422c"", ""#4c3b2b"", ""#9c8363"", ""#c4ac8b""]","[0.01649, 0.011625, 0.011415, 0.01091, 0.010735, 0.01046, 0.010295, 0.010255]",5,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37476_no_bg.png,True,351040
37477,True,eligible,https://images.metmuseum.org/CRDImages/as/original/1989_238_19ab.jpg,0.00002000,#443323,"[""#443323"", ""#f4dbbb"", ""#3b2c1c"", ""#ecd4b3"", ""#735b3c"", ""#fefefd"", ""#4c3a24"", ""#5b442c""]","[0.016635, 0.01407, 0.01336, 0.01249, 0.010015, 0.009245, 0.008625, 0.008175]",5,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37477_no_bg.png,True,386090
37478,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/1989_238_20.JPG,1.00000000,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37478_no_bg.png,False,
