objectID,color_kmeans_cluster,color_kmeans_k,color_kmeans_feature_version
46223,-1,24,lab_slots_ab_hist_rel_v2
46233,-1,24,lab_slots_ab_hist_rel_v2
46235,-1,24,lab_slots_ab_hist_rel_v2
46249,-1,24,lab_slots_ab_hist_rel_v2
46250,-1,24,lab_slots_ab_hist_rel_v2
46268,18,24,lab_slots_ab_hist_rel_v2
46269,-1,24,lab_slots_ab_hist_rel_v2
46276,-1,24,lab_slots_ab_hist_rel_v2
46306,18,24,lab_slots_ab_hist_rel_v2
46315,6,24,lab_slots_ab_hist_rel_v2
46317,6,24,lab_slots_ab_hist_rel_v2
46330,-1,24,lab_slots_ab_hist_rel_v2
46331,13,24,lab_slots_ab_hist_rel_v2
46333,-1,24,lab_slots_ab_hist_rel_v2
46353,21,24,lab_slots_ab_hist_rel_v2
46378,-1,24,lab_slots_ab_hist_rel_v2
46379,-1,24,lab_slots_ab_hist_rel_v2
46380,6,24,lab_slots_ab_hist_rel_v2
46422,20,24,lab_slots_ab_hist_rel_v2
46425,18,24,lab_slots_ab_hist_rel_v2
46434,-1,24,lab_slots_ab_hist_rel_v2
46435,-1,24,lab_slots_ab_hist_rel_v2
46436,-1,24,lab_slots_ab_hist_rel_v2
46462,-1,24,lab_slots_ab_hist_rel_v2
46478,-1,24,lab_slots_ab_hist_rel_v2
46481,-1,24,lab_slots_ab_hist_rel_v2
46501,-1,24,lab_slots_ab_hist_rel_v2
46507,-1,24,lab_slots_ab_hist_rel_v2
46508,5,24,lab_slots_ab_hist_rel_v2
46515,0,24,lab_slots_ab_hist_rel_v2
46516,22,24,lab_slots_ab_hist_rel_v2
46517,9,24,lab_slots_ab_hist_rel_v2
46518,0,24,lab_slots_ab_hist_rel_v2
46519,1,24,lab_slots_ab_hist_rel_v2
46521,18,24,lab_slots_ab_hist_rel_v2
46522,13,24,lab_slots_ab_hist_rel_v2
46523,6,24,lab_slots_ab_hist_rel_v2
46525,5,24,lab_slots_ab_hist_rel_v2
46527,6,24,lab_slots_ab_hist_rel_v2
46528,0,24,lab_slots_ab_hist_rel_v2
46529,5,24,lab_slots_ab_hist_rel_v2
46530,13,24,lab_slots_ab_hist_rel_v2
46531,5,24,lab_slots_ab_hist_rel_v2
46532,5,24,lab_slots_ab_hist_rel_v2
46533,9,24,lab_slots_ab_hist_rel_v2
46534,5,24,lab_slots_ab_hist_rel_v2
46535,21,24,lab_slots_ab_hist_rel_v2
46536,22,24,lab_slots_ab_hist_rel_v2
46537,9,24,lab_slots_ab_hist_rel_v2
46538,18,24,lab_slots_ab_hist_rel_v2
46539,9,24,lab_slots_ab_hist_rel_v2
46541,9,24,lab_slots_ab_hist_rel_v2
46542,5,24,lab_slots_ab_hist_rel_v2
46543,5,24,lab_slots_ab_hist_rel_v2
46544,6,24,lab_slots_ab_hist_rel_v2
46545,5,24,lab_slots_ab_hist_rel_v2
46546,21,24,lab_slots_ab_hist_rel_v2
46547,7,24,lab_slots_ab_hist_rel_v2
46548,6,24,lab_slots_ab_hist_rel_v2
46550,9,24,lab_slots_ab_hist_rel_v2
46553,8,24,lab_slots_ab_hist_rel_v2
46554,13,24,lab_slots_ab_hist_rel_v2
46555,18,24,lab_slots_ab_hist_rel_v2
46556,5,24,lab_slots_ab_hist_rel_v2
46557,6,24,lab_slots_ab_hist_rel_v2
46558,5,24,lab_slots_ab_hist_rel_v2
46559,-1,24,lab_slots_ab_hist_rel_v2
46560,4,24,lab_slots_ab_hist_rel_v2
46561,-1,24,lab_slots_ab_hist_rel_v2
46562,-1,24,lab_slots_ab_hist_rel_v2
46563,0,24,lab_slots_ab_hist_rel_v2
46564,5,24,lab_slots_ab_hist_rel_v2
46565,5,24,lab_slots_ab_hist_rel_v2
46566,5,24,lab_slots_ab_hist_rel_v2
46567,5,24,lab_slots_ab_hist_rel_v2
46568,5,24,lab_slots_ab_hist_rel_v2
46569,5,24,lab_slots_ab_hist_rel_v2
46570,5,24,lab_slots_ab_hist_rel_v2
46571,1,24,lab_slots_ab_hist_rel_v2
46575,-1,24,lab_slots_ab_hist_rel_v2
46580,-1,24,lab_slots_ab_hist_rel_v2
46586,13,24,lab_slots_ab_hist_rel_v2
46587,-1,24,lab_slots_ab_hist_rel_v2
46588,13,24,lab_slots_ab_hist_rel_v2
46589,-1,24,lab_slots_ab_hist_rel_v2
46590,-1,24,lab_slots_ab_hist_rel_v2
46614,21,24,lab_slots_ab_hist_rel_v2
46619,-1,24,lab_slots_ab_hist_rel_v2
46620,13,24,lab_slots_ab_hist_rel_v2
46623,6,24,lab_slots_ab_hist_rel_v2
46624,22,24,lab_slots_ab_hist_rel_v2
46627,1,24,lab_slots_ab_hist_rel_v2
46628,4,24,lab_slots_ab_hist_rel_v2
46631,13,24,lab_slots_ab_hist_rel_v2
46633,5,24,lab_slots_ab_hist_rel_v2
46634,6,24,lab_slots_ab_hist_rel_v2
46635,6,24,lab_slots_ab_hist_rel_v2
46636,5,24,lab_slots_ab_hist_rel_v2
46637,6,24,lab_slots_ab_hist_rel_v2
46638,-1,24,lab_slots_ab_hist_rel_v2
46639,6,24,lab_slots_ab_hist_rel_v2
46640,7,24,lab_slots_ab_hist_rel_v2
46642,-1,24,lab_slots_ab_hist_rel_v2
46654,6,24,lab_slots_ab_hist_rel_v2
46665,0,24,lab_slots_ab_hist_rel_v2
46666,18,24,lab_slots_ab_hist_rel_v2
46667,9,24,lab_slots_ab_hist_rel_v2
46673,-1,24,lab_slots_ab_hist_rel_v2
46674,-1,24,lab_slots_ab_hist_rel_v2
46675,9,24,lab_slots_ab_hist_rel_v2
46676,22,24,lab_slots_ab_hist_rel_v2
46679,6,24,lab_slots_ab_hist_rel_v2
46680,6,24,lab_slots_ab_hist_rel_v2
46686,-1,24,lab_slots_ab_hist_rel_v2
46687,-1,24,lab_slots_ab_hist_rel_v2
46690,-1,24,lab_slots_ab_hist_rel_v2
46693,0,24,lab_slots_ab_hist_rel_v2
46695,20,24,lab_slots_ab_hist_rel_v2
46704,-1,24,lab_slots_ab_hist_rel_v2
46705,-1,24,lab_slots_ab_hist_rel_v2
46710,-1,24,lab_slots_ab_hist_rel_v2
46711,-1,24,lab_slots_ab_hist_rel_v2
46712,6,24,lab_slots_ab_hist_rel_v2
46713,-1,24,lab_slots_ab_hist_rel_v2
46714,-1,24,lab_slots_ab_hist_rel_v2
46718,5,24,lab_slots_ab_hist_rel_v2
46719,6,24,lab_slots_ab_hist_rel_v2
46720,15,24,lab_slots_ab_hist_rel_v2
46725,9,24,lab_slots_ab_hist_rel_v2
46726,0,24,lab_slots_ab_hist_rel_v2
46727,15,24,lab_slots_ab_hist_rel_v2
46730,-1,24,lab_slots_ab_hist_rel_v2
46739,-1,24,lab_slots_ab_hist_rel_v2
46746,1,24,lab_slots_ab_hist_rel_v2
46748,6,24,lab_slots_ab_hist_rel_v2
46755,22,24,lab_slots_ab_hist_rel_v2
46757,22,24,lab_slots_ab_hist_rel_v2
46760,22,24,lab_slots_ab_hist_rel_v2
46762,6,24,lab_slots_ab_hist_rel_v2
46770,10,24,lab_slots_ab_hist_rel_v2
46773,1,24,lab_slots_ab_hist_rel_v2
46778,-1,24,lab_slots_ab_hist_rel_v2
46779,1,24,lab_slots_ab_hist_rel_v2
46781,-1,24,lab_slots_ab_hist_rel_v2
46782,22,24,lab_slots_ab_hist_rel_v2
46783,22,24,lab_slots_ab_hist_rel_v2
46791,5,24,lab_slots_ab_hist_rel_v2
46796,0,24,lab_slots_ab_hist_rel_v2
46797,-1,24,lab_slots_ab_hist_rel_v2
46799,1,24,lab_slots_ab_hist_rel_v2
46809,6,24,lab_slots_ab_hist_rel_v2
46815,6,24,lab_slots_ab_hist_rel_v2
46816,15,24,lab_slots_ab_hist_rel_v2
46817,13,24,lab_slots_ab_hist_rel_v2
46818,6,24,lab_slots_ab_hist_rel_v2
46827,6,24,lab_slots_ab_hist_rel_v2
46830,21,24,lab_slots_ab_hist_rel_v2
46831,-1,24,lab_slots_ab_hist_rel_v2
46836,10,24,lab_slots_ab_hist_rel_v2
46840,10,24,lab_slots_ab_hist_rel_v2
46848,-1,24,lab_slots_ab_hist_rel_v2
46849,7,24,lab_slots_ab_hist_rel_v2
46863,-1,24,lab_slots_ab_hist_rel_v2
46865,21,24,lab_slots_ab_hist_rel_v2
46868,-1,24,lab_slots_ab_hist_rel_v2
46869,1,24,lab_slots_ab_hist_rel_v2
46871,13,24,lab_slots_ab_hist_rel_v2
46872,-1,24,lab_slots_ab_hist_rel_v2
46887,-1,24,lab_slots_ab_hist_rel_v2
46893,-1,24,lab_slots_ab_hist_rel_v2
46897,4,24,lab_slots_ab_hist_rel_v2
46898,22,24,lab_slots_ab_hist_rel_v2
46913,0,24,lab_slots_ab_hist_rel_v2
46914,6,24,lab_slots_ab_hist_rel_v2
46915,8,24,lab_slots_ab_hist_rel_v2
46916,6,24,lab_slots_ab_hist_rel_v2
46918,21,24,lab_slots_ab_hist_rel_v2
46919,6,24,lab_slots_ab_hist_rel_v2
46920,21,24,lab_slots_ab_hist_rel_v2
46921,13,24,lab_slots_ab_hist_rel_v2
46922,22,24,lab_slots_ab_hist_rel_v2
46923,13,24,lab_slots_ab_hist_rel_v2
46924,5,24,lab_slots_ab_hist_rel_v2
46927,13,24,lab_slots_ab_hist_rel_v2
46928,6,24,lab_slots_ab_hist_rel_v2
46929,21,24,lab_slots_ab_hist_rel_v2
46930,21,24,lab_slots_ab_hist_rel_v2
46932,15,24,lab_slots_ab_hist_rel_v2
46933,4,24,lab_slots_ab_hist_rel_v2
46934,0,24,lab_slots_ab_hist_rel_v2
46935,20,24,lab_slots_ab_hist_rel_v2
46937,5,24,lab_slots_ab_hist_rel_v2
46938,21,24,lab_slots_ab_hist_rel_v2
46939,-1,24,lab_slots_ab_hist_rel_v2
46940,-1,24,lab_slots_ab_hist_rel_v2
46941,21,24,lab_slots_ab_hist_rel_v2
46942,5,24,lab_slots_ab_hist_rel_v2
46943,21,24,lab_slots_ab_hist_rel_v2
46946,21,24,lab_slots_ab_hist_rel_v2
46947,21,24,lab_slots_ab_hist_rel_v2
46948,5,24,lab_slots_ab_hist_rel_v2
46950,-1,24,lab_slots_ab_hist_rel_v2
46953,21,24,lab_slots_ab_hist_rel_v2
46955,21,24,lab_slots_ab_hist_rel_v2
46956,6,24,lab_slots_ab_hist_rel_v2
46957,21,24,lab_slots_ab_hist_rel_v2
46958,10,24,lab_slots_ab_hist_rel_v2
46959,13,24,lab_slots_ab_hist_rel_v2
46961,21,24,lab_slots_ab_hist_rel_v2
46962,13,24,lab_slots_ab_hist_rel_v2
46965,21,24,lab_slots_ab_hist_rel_v2
46968,-1,24,lab_slots_ab_hist_rel_v2
46978,-1,24,lab_slots_ab_hist_rel_v2
46979,6,24,lab_slots_ab_hist_rel_v2
46985,-1,24,lab_slots_ab_hist_rel_v2
46986,-1,24,lab_slots_ab_hist_rel_v2
46987,-1,24,lab_slots_ab_hist_rel_v2
46988,1,24,lab_slots_ab_hist_rel_v2
46989,21,24,lab_slots_ab_hist_rel_v2
46991,-1,24,lab_slots_ab_hist_rel_v2
47006,-1,24,lab_slots_ab_hist_rel_v2
47019,-1,24,lab_slots_ab_hist_rel_v2
47029,-1,24,lab_slots_ab_hist_rel_v2
47043,7,24,lab_slots_ab_hist_rel_v2
47049,8,24,lab_slots_ab_hist_rel_v2
47050,6,24,lab_slots_ab_hist_rel_v2
47053,-1,24,lab_slots_ab_hist_rel_v2
47056,-1,24,lab_slots_ab_hist_rel_v2
47060,10,24,lab_slots_ab_hist_rel_v2
47061,-1,24,lab_slots_ab_hist_rel_v2
47062,-1,24,lab_slots_ab_hist_rel_v2
47064,-1,24,lab_slots_ab_hist_rel_v2
47065,-1,24,lab_slots_ab_hist_rel_v2
47066,10,24,lab_slots_ab_hist_rel_v2
47072,6,24,lab_slots_ab_hist_rel_v2
47074,4,24,lab_slots_ab_hist_rel_v2
47075,-1,24,lab_slots_ab_hist_rel_v2
47077,-1,24,lab_slots_ab_hist_rel_v2
47088,6,24,lab_slots_ab_hist_rel_v2
47089,-1,24,lab_slots_ab_hist_rel_v2
47091,-1,24,lab_slots_ab_hist_rel_v2
47092,-1,24,lab_slots_ab_hist_rel_v2
47102,-1,24,lab_slots_ab_hist_rel_v2
47103,-1,24,lab_slots_ab_hist_rel_v2
47106,-1,24,lab_slots_ab_hist_rel_v2
47108,-1,24,lab_slots_ab_hist_rel_v2
47117,-1,24,lab_slots_ab_hist_rel_v2
47118,-1,24,lab_slots_ab_hist_rel_v2
47119,-1,24,lab_slots_ab_hist_rel_v2
47122,-1,24,lab_slots_ab_hist_rel_v2
47132,1,24,lab_slots_ab_hist_rel_v2
47137,-1,24,lab_slots_ab_hist_rel_v2
47149,-1,24,lab_slots_ab_hist_rel_v2
47157,9,24,lab_slots_ab_hist_rel_v2
47158,-1,24,lab_slots_ab_hist_rel_v2
47167,-1,24,lab_slots_ab_hist_rel_v2
47169,8,24,lab_slots_ab_hist_rel_v2
47171,1,24,lab_slots_ab_hist_rel_v2
47173,-1,24,lab_slots_ab_hist_rel_v2
47174,-1,24,lab_slots_ab_hist_rel_v2
47183,-1,24,lab_slots_ab_hist_rel_v2
47185,-1,24,lab_slots_ab_hist_rel_v2
47186,-1,24,lab_slots_ab_hist_rel_v2
47196,-1,24,lab_slots_ab_hist_rel_v2
47203,-1,24,lab_slots_ab_hist_rel_v2
47214,-1,24,lab_slots_ab_hist_rel_v2
47215,-1,24,lab_slots_ab_hist_rel_v2
47216,-1,24,lab_slots_ab_hist_rel_v2
47218,-1,24,lab_slots_ab_hist_rel_v2
47222,-1,24,lab_slots_ab_hist_rel_v2
47223,-1,24,lab_slots_ab_hist_rel_v2
47226,-1,24,lab_slots_ab_hist_rel_v2
47228,-1,24,lab_slots_ab_hist_rel_v2
47234,1,24,lab_slots_ab_hist_rel_v2
47253,18,24,lab_slots_ab_hist_rel_v2
47254,9,24,lab_slots_ab_hist_rel_v2
47256,-1,24,lab_slots_ab_hist_rel_v2
47257,-1,24,lab_slots_ab_hist_rel_v2
47258,5,24,lab_slots_ab_hist_rel_v2
47259,-1,24,lab_slots_ab_hist_rel_v2
47260,-1,24,lab_slots_ab_hist_rel_v2
47270,-1,24,lab_slots_ab_hist_rel_v2
47280,-1,24,lab_slots_ab_hist_rel_v2
47281,-1,24,lab_slots_ab_hist_rel_v2
47282,-1,24,lab_slots_ab_hist_rel_v2
47283,-1,24,lab_slots_ab_hist_rel_v2
47286,-1,24,lab_slots_ab_hist_rel_v2
47287,-1,24,lab_slots_ab_hist_rel_v2
47290,13,24,lab_slots_ab_hist_rel_v2
47292,-1,24,lab_slots_ab_hist_rel_v2
47294,5,24,lab_slots_ab_hist_rel_v2
47295,13,24,lab_slots_ab_hist_rel_v2
47299,1,24,lab_slots_ab_hist_rel_v2
47305,13,24,lab_slots_ab_hist_rel_v2
47306,-1,24,lab_slots_ab_hist_rel_v2
47307,22,24,lab_slots_ab_hist_rel_v2
47308,-1,24,lab_slots_ab_hist_rel_v2
47309,-1,24,lab_slots_ab_hist_rel_v2
47313,13,24,lab_slots_ab_hist_rel_v2
47315,10,24,lab_slots_ab_hist_rel_v2
47316,13,24,lab_slots_ab_hist_rel_v2
47317,-1,24,lab_slots_ab_hist_rel_v2
47319,18,24,lab_slots_ab_hist_rel_v2
47320,22,24,lab_slots_ab_hist_rel_v2
47327,-1,24,lab_slots_ab_hist_rel_v2
47332,-1,24,lab_slots_ab_hist_rel_v2
47334,-1,24,lab_slots_ab_hist_rel_v2
47336,22,24,lab_slots_ab_hist_rel_v2
47347,9,24,lab_slots_ab_hist_rel_v2
47350,-1,24,lab_slots_ab_hist_rel_v2
47353,10,24,lab_slots_ab_hist_rel_v2
47364,-1,24,lab_slots_ab_hist_rel_v2
47367,4,24,lab_slots_ab_hist_rel_v2
47370,4,24,lab_slots_ab_hist_rel_v2
47373,13,24,lab_slots_ab_hist_rel_v2
47375,21,24,lab_slots_ab_hist_rel_v2
47380,-1,24,lab_slots_ab_hist_rel_v2
47382,-1,24,lab_slots_ab_hist_rel_v2
47384,0,24,lab_slots_ab_hist_rel_v2
47385,-1,24,lab_slots_ab_hist_rel_v2
47388,5,24,lab_slots_ab_hist_rel_v2
47389,-1,24,lab_slots_ab_hist_rel_v2
47391,-1,24,lab_slots_ab_hist_rel_v2
47394,-1,24,lab_slots_ab_hist_rel_v2
47395,-1,24,lab_slots_ab_hist_rel_v2
47398,1,24,lab_slots_ab_hist_rel_v2
47401,9,24,lab_slots_ab_hist_rel_v2
47402,-1,24,lab_slots_ab_hist_rel_v2
47404,2,24,lab_slots_ab_hist_rel_v2
47407,9,24,lab_slots_ab_hist_rel_v2
47409,10,24,lab_slots_ab_hist_rel_v2
47412,18,24,lab_slots_ab_hist_rel_v2
47414,-1,24,lab_slots_ab_hist_rel_v2
47420,-1,24,lab_slots_ab_hist_rel_v2
47427,18,24,lab_slots_ab_hist_rel_v2
47429,22,24,lab_slots_ab_hist_rel_v2
47432,10,24,lab_slots_ab_hist_rel_v2
47433,18,24,lab_slots_ab_hist_rel_v2
47434,21,24,lab_slots_ab_hist_rel_v2
47435,-1,24,lab_slots_ab_hist_rel_v2
47438,5,24,lab_slots_ab_hist_rel_v2
47439,13,24,lab_slots_ab_hist_rel_v2
47440,0,24,lab_slots_ab_hist_rel_v2
47441,10,24,lab_slots_ab_hist_rel_v2
47443,6,24,lab_slots_ab_hist_rel_v2
47447,-1,24,lab_slots_ab_hist_rel_v2
47448,-1,24,lab_slots_ab_hist_rel_v2
47449,-1,24,lab_slots_ab_hist_rel_v2
47453,-1,24,lab_slots_ab_hist_rel_v2
47455,-1,24,lab_slots_ab_hist_rel_v2
47470,-1,24,lab_slots_ab_hist_rel_v2
47472,-1,24,lab_slots_ab_hist_rel_v2
47473,-1,24,lab_slots_ab_hist_rel_v2
47481,-1,24,lab_slots_ab_hist_rel_v2
47482,-1,24,lab_slots_ab_hist_rel_v2
47483,-1,24,lab_slots_ab_hist_rel_v2
47490,6,24,lab_slots_ab_hist_rel_v2
47495,-1,24,lab_slots_ab_hist_rel_v2
47497,-1,24,lab_slots_ab_hist_rel_v2
47501,-1,24,lab_slots_ab_hist_rel_v2
47505,-1,24,lab_slots_ab_hist_rel_v2
47506,-1,24,lab_slots_ab_hist_rel_v2
47510,20,24,lab_slots_ab_hist_rel_v2
47527,-1,24,lab_slots_ab_hist_rel_v2
47530,7,24,lab_slots_ab_hist_rel_v2
47531,-1,24,lab_slots_ab_hist_rel_v2
47534,-1,24,lab_slots_ab_hist_rel_v2
47536,-1,24,lab_slots_ab_hist_rel_v2
47540,-1,24,lab_slots_ab_hist_rel_v2
47556,21,24,lab_slots_ab_hist_rel_v2
47558,5,24,lab_slots_ab_hist_rel_v2
47565,-1,24,lab_slots_ab_hist_rel_v2
47566,22,24,lab_slots_ab_hist_rel_v2
47568,-1,24,lab_slots_ab_hist_rel_v2
47573,13,24,lab_slots_ab_hist_rel_v2
47574,13,24,lab_slots_ab_hist_rel_v2
47575,13,24,lab_slots_ab_hist_rel_v2
47577,13,24,lab_slots_ab_hist_rel_v2
47582,8,24,lab_slots_ab_hist_rel_v2
47587,22,24,lab_slots_ab_hist_rel_v2
47589,-1,24,lab_slots_ab_hist_rel_v2
47591,-1,24,lab_slots_ab_hist_rel_v2
47599,-1,24,lab_slots_ab_hist_rel_v2
47600,6,24,lab_slots_ab_hist_rel_v2
47603,-1,24,lab_slots_ab_hist_rel_v2
47609,8,24,lab_slots_ab_hist_rel_v2
47615,-1,24,lab_slots_ab_hist_rel_v2
47616,6,24,lab_slots_ab_hist_rel_v2
47619,-1,24,lab_slots_ab_hist_rel_v2
47620,-1,24,lab_slots_ab_hist_rel_v2
47621,13,24,lab_slots_ab_hist_rel_v2
47622,-1,24,lab_slots_ab_hist_rel_v2
47623,-1,24,lab_slots_ab_hist_rel_v2
47624,-1,24,lab_slots_ab_hist_rel_v2
47625,-1,24,lab_slots_ab_hist_rel_v2
47626,18,24,lab_slots_ab_hist_rel_v2
47633,6,24,lab_slots_ab_hist_rel_v2
47634,-1,24,lab_slots_ab_hist_rel_v2
47635,7,24,lab_slots_ab_hist_rel_v2
47637,-1,24,lab_slots_ab_hist_rel_v2
47638,-1,24,lab_slots_ab_hist_rel_v2
47640,-1,24,lab_slots_ab_hist_rel_v2
47641,-1,24,lab_slots_ab_hist_rel_v2
47642,6,24,lab_slots_ab_hist_rel_v2
47644,22,24,lab_slots_ab_hist_rel_v2
47647,6,24,lab_slots_ab_hist_rel_v2
47648,6,24,lab_slots_ab_hist_rel_v2
47649,22,24,lab_slots_ab_hist_rel_v2
47656,8,24,lab_slots_ab_hist_rel_v2
47657,22,24,lab_slots_ab_hist_rel_v2
47659,13,24,lab_slots_ab_hist_rel_v2
47660,13,24,lab_slots_ab_hist_rel_v2
47665,0,24,lab_slots_ab_hist_rel_v2
47676,-1,24,lab_slots_ab_hist_rel_v2
47677,-1,24,lab_slots_ab_hist_rel_v2
47678,-1,24,lab_slots_ab_hist_rel_v2
47679,-1,24,lab_slots_ab_hist_rel_v2
47680,-1,24,lab_slots_ab_hist_rel_v2
47681,-1,24,lab_slots_ab_hist_rel_v2
47682,-1,24,lab_slots_ab_hist_rel_v2
47686,-1,24,lab_slots_ab_hist_rel_v2
47687,-1,24,lab_slots_ab_hist_rel_v2
47688,-1,24,lab_slots_ab_hist_rel_v2
47691,2,24,lab_slots_ab_hist_rel_v2
47693,-1,24,lab_slots_ab_hist_rel_v2
47695,-1,24,lab_slots_ab_hist_rel_v2
47696,-1,24,lab_slots_ab_hist_rel_v2
47720,6,24,lab_slots_ab_hist_rel_v2
47722,-1,24,lab_slots_ab_hist_rel_v2
47723,-1,24,lab_slots_ab_hist_rel_v2
47724,22,24,lab_slots_ab_hist_rel_v2
47725,7,24,lab_slots_ab_hist_rel_v2
47754,-1,24,lab_slots_ab_hist_rel_v2
47755,-1,24,lab_slots_ab_hist_rel_v2
47757,18,24,lab_slots_ab_hist_rel_v2
47758,-1,24,lab_slots_ab_hist_rel_v2
47759,0,24,lab_slots_ab_hist_rel_v2
47762,-1,24,lab_slots_ab_hist_rel_v2
47770,1,24,lab_slots_ab_hist_rel_v2
47780,-1,24,lab_slots_ab_hist_rel_v2
47783,-1,24,lab_slots_ab_hist_rel_v2
47784,-1,24,lab_slots_ab_hist_rel_v2
47785,-1,24,lab_slots_ab_hist_rel_v2
47786,-1,24,lab_slots_ab_hist_rel_v2
47787,-1,24,lab_slots_ab_hist_rel_v2
47788,-1,24,lab_slots_ab_hist_rel_v2
47792,-1,24,lab_slots_ab_hist_rel_v2
47803,9,24,lab_slots_ab_hist_rel_v2
47804,4,24,lab_slots_ab_hist_rel_v2
47805,-1,24,lab_slots_ab_hist_rel_v2
47806,-1,24,lab_slots_ab_hist_rel_v2
47807,-1,24,lab_slots_ab_hist_rel_v2
47808,6,24,lab_slots_ab_hist_rel_v2
47809,-1,24,lab_slots_ab_hist_rel_v2
47810,-1,24,lab_slots_ab_hist_rel_v2
47811,-1,24,lab_slots_ab_hist_rel_v2
47813,-1,24,lab_slots_ab_hist_rel_v2
47820,-1,24,lab_slots_ab_hist_rel_v2
47821,-1,24,lab_slots_ab_hist_rel_v2
47822,-1,24,lab_slots_ab_hist_rel_v2
47828,-1,24,lab_slots_ab_hist_rel_v2
47845,-1,24,lab_slots_ab_hist_rel_v2
47846,18,24,lab_slots_ab_hist_rel_v2
47850,-1,24,lab_slots_ab_hist_rel_v2
47853,1,24,lab_slots_ab_hist_rel_v2
47854,-1,24,lab_slots_ab_hist_rel_v2
47857,-1,24,lab_slots_ab_hist_rel_v2
47858,-1,24,lab_slots_ab_hist_rel_v2
47866,-1,24,lab_slots_ab_hist_rel_v2
47869,-1,24,lab_slots_ab_hist_rel_v2
47870,-1,24,lab_slots_ab_hist_rel_v2
47872,8,24,lab_slots_ab_hist_rel_v2
47873,8,24,lab_slots_ab_hist_rel_v2
47883,8,24,lab_slots_ab_hist_rel_v2
47888,8,24,lab_slots_ab_hist_rel_v2
47890,8,24,lab_slots_ab_hist_rel_v2
47892,-1,24,lab_slots_ab_hist_rel_v2
47896,8,24,lab_slots_ab_hist_rel_v2
47897,8,24,lab_slots_ab_hist_rel_v2
47908,22,24,lab_slots_ab_hist_rel_v2
47911,10,24,lab_slots_ab_hist_rel_v2
47914,-1,24,lab_slots_ab_hist_rel_v2
47915,22,24,lab_slots_ab_hist_rel_v2
47920,22,24,lab_slots_ab_hist_rel_v2
47921,0,24,lab_slots_ab_hist_rel_v2
47922,18,24,lab_slots_ab_hist_rel_v2
47923,9,24,lab_slots_ab_hist_rel_v2
47927,7,24,lab_slots_ab_hist_rel_v2
47929,-1,24,lab_slots_ab_hist_rel_v2
47935,13,24,lab_slots_ab_hist_rel_v2
47938,8,24,lab_slots_ab_hist_rel_v2
47939,-1,24,lab_slots_ab_hist_rel_v2
47941,-1,24,lab_slots_ab_hist_rel_v2
47942,6,24,lab_slots_ab_hist_rel_v2
47944,22,24,lab_slots_ab_hist_rel_v2
47945,-1,24,lab_slots_ab_hist_rel_v2
47946,-1,24,lab_slots_ab_hist_rel_v2
47947,-1,24,lab_slots_ab_hist_rel_v2
47948,-1,24,lab_slots_ab_hist_rel_v2
47949,-1,24,lab_slots_ab_hist_rel_v2
47950,-1,24,lab_slots_ab_hist_rel_v2
47951,-1,24,lab_slots_ab_hist_rel_v2
47953,-1,24,lab_slots_ab_hist_rel_v2
47958,4,24,lab_slots_ab_hist_rel_v2
47959,-1,24,lab_slots_ab_hist_rel_v2
47970,-1,24,lab_slots_ab_hist_rel_v2
47972,-1,24,lab_slots_ab_hist_rel_v2
47973,-1,24,lab_slots_ab_hist_rel_v2
47977,6,24,lab_slots_ab_hist_rel_v2
47982,-1,24,lab_slots_ab_hist_rel_v2
47983,6,24,lab_slots_ab_hist_rel_v2
47985,7,24,lab_slots_ab_hist_rel_v2
47988,-1,24,lab_slots_ab_hist_rel_v2
47989,22,24,lab_slots_ab_hist_rel_v2
47990,18,24,lab_slots_ab_hist_rel_v2
48012,-1,24,lab_slots_ab_hist_rel_v2
48013,0,24,lab_slots_ab_hist_rel_v2
48015,-1,24,lab_slots_ab_hist_rel_v2
48017,18,24,lab_slots_ab_hist_rel_v2
48027,-1,24,lab_slots_ab_hist_rel_v2
48051,13,24,lab_slots_ab_hist_rel_v2
48052,8,24,lab_slots_ab_hist_rel_v2
48058,22,24,lab_slots_ab_hist_rel_v2
48084,8,24,lab_slots_ab_hist_rel_v2
48085,22,24,lab_slots_ab_hist_rel_v2
48086,-1,24,lab_slots_ab_hist_rel_v2
48088,8,24,lab_slots_ab_hist_rel_v2
48096,6,24,lab_slots_ab_hist_rel_v2
48099,-1,24,lab_slots_ab_hist_rel_v2
48124,-1,24,lab_slots_ab_hist_rel_v2
48126,1,24,lab_slots_ab_hist_rel_v2
48128,13,24,lab_slots_ab_hist_rel_v2
48129,13,24,lab_slots_ab_hist_rel_v2
48148,10,24,lab_slots_ab_hist_rel_v2
48156,0,24,lab_slots_ab_hist_rel_v2
48172,10,24,lab_slots_ab_hist_rel_v2
48173,13,24,lab_slots_ab_hist_rel_v2
48174,-1,24,lab_slots_ab_hist_rel_v2
48175,22,24,lab_slots_ab_hist_rel_v2
48187,-1,24,lab_slots_ab_hist_rel_v2
48189,-1,24,lab_slots_ab_hist_rel_v2
48202,13,24,lab_slots_ab_hist_rel_v2
48203,6,24,lab_slots_ab_hist_rel_v2
48204,0,24,lab_slots_ab_hist_rel_v2
48211,6,24,lab_slots_ab_hist_rel_v2
48216,8,24,lab_slots_ab_hist_rel_v2
48222,13,24,lab_slots_ab_hist_rel_v2
48223,8,24,lab_slots_ab_hist_rel_v2
